Номер победы	Партия	Дата запуска	Код	Номенклатура	Количество в заказе	Перемещено	Дефицит	Обеспечена МП	Обеспечена метизы	Пометка удаления	Заказчик	Спецификация	Изделие
921845	1	27.02.2020	11726	Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	27,4137931		27,4137931	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	12986	Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	742,90909091		742,90909091	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	14979	Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	57,375		57,375	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15180	Лист 30 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	646,76883117		646,76883117	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15205	Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	256,17529412		256,17529412	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	11270	Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	13,95806452		13,95806452	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	14228	Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	7,44		7,44	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	14953	Круг 10 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	0,45882353		0,45882353	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	14954	Круг 40 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	69,05333333		69,05333333	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15029	Круг 20 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	0,58666667		0,58666667	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15121	Круг 12 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	37,8		37,8	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	14143	Лист ПВ 506 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005	142,18125		142,18125	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	13077	Лист ромб 4 ГОСТ 8568-77 ст3 ГОСТ 380-2005	43,92352941		43,92352941	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	11268	Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	54,33548387		54,33548387	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	11275	Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	2 356,96304348		2 356,96304348	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	11278	Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	435,20645161		435,20645161	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	11283	Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	21,78064516		21,78064516	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	11286	Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	14,31195652		14,31195652	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15134	Уголок 125х125х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	1 508,56666667		1 508,56666667	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15165	Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	3 803,11363636		3 803,11363636	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15167	Уголок 125х125х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	1 550,56941176		1 550,56941176	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15193	Уголок 45х45х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	1 201,83225806		1 201,83225806	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15428	Уголок 35х35х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	16,88709677		16,88709677	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15718	Уголок 140х140х12 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	2 067,02470588		2 067,02470588	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	15720	Уголок 75х75х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	872,41304348		872,41304348	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	13009	Швеллер 10 П ГОСТ 8240-89 09Г2С-12 ГОСТ 19281-2014	938,47419355		938,47419355	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921845	1	27.02.2020	00-00000766	Труба 73х8 ГОСТ 8732-78 09Г2С-12 ГОСТ 19821-2014	174,6		174,6	Нет	Нет	Нет	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921845//Прожекторная мачта МПУ-30-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	4440	Лист 0,5 ГОСТ 19903-2015 12Х18Н10Т ГОСТ 5582-75	0,11111111		0,11111111	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11269	Лист 8 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	816,2		816,2	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11280	Лист 20 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	225,12987013		225,12987013	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11289	Лист 5 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	400,45348837		400,45348837	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11726	Лист 12 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	45,68965517		45,68965517	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	12986	Лист 25 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	1 238,83116883		1 238,83116883	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	14979	Лист 6 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	95,625		95,625	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15180	Лист 30 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	1 077,94805195		1 077,94805195	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15205	Лист 10 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	426,95882353		426,95882353	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11270	Лист 4 ГОСТ 19903-74 09Г2С-12 ГОСТ 19281-2014	23,26344086		23,26344086	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	14228	Круг 16 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	12,4		12,4	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	14953	Круг 10 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	0,76470588		0,76470588	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	14954	Круг 40 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	115,08888889		115,08888889	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15029	Круг 20 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	0,97777778		0,97777778	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15121	Круг 12 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-2014	63		63	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	14143	Лист ПВ 506 ТУ 36.26.11-5-89 ст3 ГОСТ 380-2005	236,96875		236,96875	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	13077	Лист ромб 4 ГОСТ 8568-77 ст3 ГОСТ 380-2005	73,20588235		73,20588235	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11268	Уголок 32х32х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	90,55913978		90,55913978	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11275	Уголок 70х70х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	3 928,27173913		3 928,27173913	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11278	Уголок 50х50х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	719,21505376		719,21505376	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11283	Уголок 40х40х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	36,30107527		36,30107527	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	11286	Уголок 75х75х6 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	23,85326087		23,85326087	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	12036	Уголок 100х100х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	1 531,52173913		1 531,52173913	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15134	Уголок 125х125х9 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	2 210,55555556		2 210,55555556	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15165	Уголок 160х160х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	6 338,52272727		6 338,52272727	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15167	Уголок 125х125х10 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	2 584,28235294		2 584,28235294	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15193	Уголок 45х45х5 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	2 487,67741935		2 487,67741935	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15428	Уголок 35х35х4 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	28,14516129		28,14516129	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15718	Уголок 140х140х12 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	3 445,04117647		3 445,04117647	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
921846	1	16.02.2020	15720	Уголок 75х75х8 ГОСТ 8509-86 09Г2С-12 ГОСТ 19281-2014	1 454,02173913		1 454,02173913	Нет	Нет	Да	ТРЕСТ КХМ АО	94/10-19  от 31.10.2019, Спецификация №2 от 20.12.2019	921846//Прожекторная мачта МПУ-35-В5 Проект: ОЭМЗ-КР-ТП.ПММ.001
